Price,Close,High,Low,Open,Volume
Ticker,HAPV3.SA,HAPV3.SA,HAPV3.SA,HAPV3.SA,HAPV3.SA
Date,,,,,
2018-04-26,5.4348649978637695,5.7101222403114615,5.304069204584187,5.661318055184825,29354000
2018-04-27,5.466100692749023,5.592992429839075,5.368491843231948,5.464148655389394,13982500
2018-04-30,5.3977742195129395,5.466100174985017,5.37825245145868,5.436817755621459,5555500
2018-05-02,5.331399440765381,5.456339119404132,5.270882103911731,5.270882103911731,6425000
2018-05-03,5.366538047790527,5.446577138542952,5.23183773995417,5.292355067198524,11859000
2018-05-04,5.222076892852783,5.401677312496805,5.153750949794023,5.401677312496805,9492000
2018-05-07,5.270882606506348,5.270882606506348,5.192795532629104,5.202556184145923,5628000
2018-05-08,5.270882606506348,5.32944791191428,5.231839069567726,5.300165026492477,4736000
2018-05-09,5.251359939575195,5.2884514329515575,5.186938068104922,5.270881704704503,4996000
2018-05-10,5.309926509857178,5.395822203962255,5.22793489045396,5.290404740040764,5946500
2018-05-11,5.388012409210205,5.505143002458435,5.3645861043863174,5.366538606745378,8790000
2018-05-14,5.333352565765381,5.454387253600424,5.333352565765381,5.444626601875004,5256500
2018-05-15,5.651557445526123,5.680840331575652,5.466100408374258,5.48562217726205,13513000
2018-05-16,5.819444179534912,5.819444179534912,5.5734698226181365,5.651556890500564,8844000
2018-05-17,5.915100574493408,6.04784886011454,5.856535277569981,5.856535277569981,7808000
2018-05-18,5.778449058532715,5.915101437968973,5.706218561659974,5.915101437968973,14701000
2018-05-21,6.012709617614746,6.0693228796283,5.661317823514191,5.797970187886629,9509000
2018-05-22,6.3933844566345215,6.403145106623979,6.012709332898063,6.012709332898063,6941500
2018-05-23,6.381671905517578,6.393385058956906,6.051753433864279,6.393385058956906,7315000
2018-05-24,5.95414400100708,6.250875019705433,5.938526774943208,6.207927415311985,12331500
2018-05-25,6.049801826477051,6.057610440846021,5.862392754443369,5.91705352046184,8436500
2018-05-28,5.7589263916015625,6.04980083636776,5.66717414055204,6.04980083636776,6411500
2018-05-29,5.809683322906494,5.924861883582517,5.632034923963836,5.817491936330918,2629500
2018-05-30,5.8565354347229,6.002948913678097,5.698408802981589,5.876057200887885,7408000
2018-06-01,5.835062026977539,6.0498014693439135,5.659365654151219,5.979523013300516,5865500
2018-06-04,5.915100574493408,6.0127094026991195,5.780400251938844,5.895578808852266,4560000
2018-06-05,5.71402645111084,5.876057155574265,5.622274197386526,5.876057155574265,3595500
2018-06-06,5.559804439544678,5.696456803601701,5.446577915778914,5.665221884444399,6656500
2018-06-07,5.388012409210205,5.559804225235638,5.241598934932116,5.559804225235638,8206000
2018-06-08,5.3977742195129395,5.542235210027329,5.27088249444242,5.3157826075107835,6645000
2018-06-11,5.427056312561035,5.514904496240942,5.261121061359272,5.430960852111382,3034000
2018-06-12,5.481717586517334,5.557852152204941,5.337256138003463,5.427056359517706,3053500
2018-06-13,5.2201247215271,5.487573307281768,5.179129156748165,5.487573307281768,11790500
2018-06-14,5.27478551864624,5.347016464958796,5.192794388403184,5.2123161525708985,8048500
