Price,Close,High,Low,Open,Volume
Ticker,VBBR3.SA,VBBR3.SA,VBBR3.SA,VBBR3.SA,VBBR3.SA
Date,,,,,
2018-03-14,13.72166633605957,14.376522683635427,13.642841538261981,14.127919885904094,12417800
2018-03-15,13.88537883758545,14.043029568416111,13.497316211859415,13.764109845304988,3858200
2018-03-16,13.697410583496094,13.939949714582523,13.418489715358348,13.939949714582523,4757100
2018-03-19,13.661030769348145,13.661030769348145,13.491252789804175,13.63677627661992,1818600
2018-03-20,13.594334602355957,13.642842440327508,13.515509799346464,13.630715191705098,694700
2018-03-21,14.036968231201172,14.036968231201174,13.460937821899057,13.551889870050124,4175000
2018-03-22,14.188551902770996,14.218870015771554,13.86718800058939,13.976329737838125,1364100
2018-03-23,14.067283630371094,14.237060445672704,13.78229913636999,14.04909276165257,963200
2018-03-26,14.679695129394531,14.885853690843588,14.133981766477914,14.212807711070834,2467100
2018-03-27,14.3765230178833,14.81309469742931,13.970270615111597,14.788840201224295,2459300
2018-03-28,13.879315376281738,14.49172743746804,13.842934793825306,14.406839026230408,2062100
2018-03-29,14.000584602355957,14.164298947380397,13.830806634569377,14.030901559648873,4495300
2018-04-02,13.551888465881348,14.146109685851107,13.55188846588135,14.0005861925841,1067600
2018-04-03,13.618584632873535,13.7580456450969,13.48518840000532,13.691346950403892,1279700
2018-04-04,13.515507698059082,13.618585825769513,13.072872444303355,13.376046673619877,2380500
2018-04-05,13.745919227600098,14.09760127773007,13.642839946190389,13.939950544014168,4289600
2018-04-06,14.079411506652832,14.188554419780973,13.588269554094165,13.745920300110594,1673900
2018-04-09,14.188551902770996,14.491726093670026,14.073345386404394,14.249186972254353,2609000
2018-04-10,14.249190330505371,14.546300968827362,14.212809742848279,14.370460498053054,2783700
2018-04-11,14.200679779052734,14.297695431930402,14.030901808257914,14.188552533313574,2503700
2018-04-12,14.127920150756836,14.230999446127937,13.982396643736108,14.230999446127937,3943900
2018-04-13,14.067283630371094,14.237060445672704,13.897505658551665,14.152172038021899,2560800
2018-04-16,13.521570205688477,14.067284745318322,13.460936284856635,14.067284745318322,3922300
2018-04-17,13.363921165466309,13.63677728982468,13.224460134952878,13.63677728982468,3482600
2018-04-18,13.63071060180664,13.855059999703217,13.448806559795779,13.448806559795779,3248100
2018-04-19,13.946012496948242,14.103663211782827,13.594330488938082,13.727726713866854,4197800
2018-04-20,13.782299995422363,14.194617126599448,13.782299995422362,13.915697394637236,1677900
2018-04-23,13.794427871704102,13.982395576020979,13.642840752234825,13.758047286856497,861500
2018-04-24,13.521570205688477,14.061221121931556,13.400301207506883,13.885379513269072,3790900
2018-04-25,13.272968292236328,13.63071399968559,13.163825377215472,13.521571084664732,3153200
2018-04-26,13.642424583435059,13.697982061850643,13.278214970450419,13.302906528960426,8824000
2018-04-27,14.006634712219238,14.074537383683142,13.617732348988662,13.697982566283953,5697000
2018-04-30,14.173300743103027,14.228858203051534,13.876995074987033,14.074532187064362,2127000
2018-05-02,14.25972843170166,14.475785155006042,14.037498524598364,14.123920742954349,3070000
2018-05-03,13.809096336364746,14.389361472944854,13.654770276705577,14.259728147990062,4358400
2018-05-04,13.500446319580078,13.88934753242558,13.22883208260323,13.883174347788085,7089700
2018-05-07,13.457233428955078,13.704156093821027,13.123889715249287,13.704156093821027,3353900
2018-05-08,12.938694953918457,13.580691861626947,12.765850538315615,13.518961208591243,8024600
2018-05-09,13.148582458496094,13.179448383089149,12.531278095610556,12.994256367774708,8896600
2018-05-10,13.160928726196289,13.549831131148247,13.099198054903878,13.185621465679104,9374600
2018-05-11,13.086851119995117,13.278215115847326,12.716468318973659,13.21031126872596,2269400
2018-05-14,12.901657104492188,13.327597317641048,12.673255217634102,13.148578540587803,3699100
2018-05-15,13.117715835571289,13.204138057244778,12.815236882299617,12.901659103973104,7353300
2018-05-16,13.148582458496094,13.321428103973311,12.852276646890546,13.272043802039054,2791000
2018-05-17,12.469549179077148,13.142411059995139,12.352261015017811,13.086853570567804,2648700
2018-05-18,12.117682456970215,12.34608555785286,11.839896238367208,12.34608555785286,5283500
2018-05-21,12.062125205993652,12.420161611900362,11.7843378318357,12.241142820239817,2258300
2018-05-22,12.241142272949219,12.284353378683107,11.920143805477,12.099162589133773,4995700
2018-05-23,12.130025863647461,12.278178712881488,11.988046196974958,12.241140794926526,3872500
2018-05-24,11.679397583007812,11.883107958049218,11.018882160219453,11.111477571162904,4534600
2018-05-25,11.512723922729492,12.154720902072903,11.30284038543756,11.790511303678931,5862700
2018-05-28,10.18552017211914,11.22876468912132,10.18552017211914,11.222591505303033,5377200
2018-05-29,10.901592254638672,11.142340519771201,10.50651793700286,10.56824859348704,6930700
2018-05-30,11.234936714172363,11.697914856062749,10.673189996205176,11.018880012473991,41308600
2018-06-01,10.494173049926758,11.932492014967197,9.944772602320882,11.53741764162495,11513500
2018-06-04,11.241109848022461,11.296667324817829,10.722575360289724,10.88924661326141,6522800
2018-06-05,11.05591869354248,11.339879252328299,10.864554711426322,11.142340909192155,8952500
2018-06-06,11.623839378356934,11.753473887550596,11.006535107222918,11.006535107222918,5918500
2018-06-07,11.086784362792969,11.38309131360887,10.500346000112797,11.265803170107045,7585100
2018-06-08,10.72874927520752,11.321362073972859,10.506520505908316,11.080613749975962,2706400
2018-06-11,10.580595970153809,10.926287246963419,10.346020839917973,10.9201140622974,3499500
2018-06-12,10.654671669006348,10.765786624193874,10.543556713818822,10.734920704744875,1592700
2018-06-13,10.42626953125,10.685537391334712,10.080579443608567,10.59294197932186,2275500
2018-06-14,10.308980941772461,10.549729210725292,10.210212360796204,10.549729210725292,2030000
2018-06-15,10.22255802154541,10.481825852912095,10.14230898733367,10.339846158391257,2799500
2018-06-18,10.376884460449219,10.555903264105263,9.889214698867796,10.35219290187755,1880900
2018-06-19,11.012707710266113,11.012707710266113,10.129962460725979,10.142308828076818,2490200
2018-06-20,10.722575187683105,11.23493766078142,10.506518467780692,11.10530315787421,2714900
2018-06-21,10.475652694702148,10.617633566983859,10.222558046490219,10.586767648046784,1963500
2018-06-22,10.827519416809082,10.827519416809084,10.265771346415322,10.395405878787626,1686100
2018-06-25,11.037400245666504,11.315187648605347,10.765787204364635,10.926286461905466,1505700
2018-06-26,11.309014320373535,11.309014320373535,10.950977881930774,11.055919657547506,1865300
2018-06-27,11.234936714172363,11.407781133599622,11.08061066687557,11.309012557522816,2878400
2018-06-28,11.284323692321777,11.420130222449222,11.123824423581391,11.234939392510473,2807100
2018-06-29,11.290495872497559,11.413956022334697,11.129996618036252,11.38926446333306,3135500
2018-07-02,11.210247039794922,11.309015642817506,11.031229388346972,11.296669273086028,853100
2018-07-03,11.29666519165039,11.407780124259114,11.111474422245314,11.111474422245314,733200
2018-07-04,11.265802383422852,11.321359859232883,11.14234106441958,11.21024490761282,678800
2018-07-05,11.11147689819336,11.420129034254288,10.81517113015434,11.420129034254288,951200
2018-07-06,11.494206428527832,11.667050876643689,11.129996802262996,11.228765394733342,1662500
2018-07-10,11.944835662841797,11.944835662841797,11.568279750633119,11.568279750633119,8177200
2018-07-11,12.012740135192871,12.234970041879496,11.802857773495347,11.938664284573608,1787000
2018-07-12,12.364607810974121,12.44485686656734,11.994224927849494,11.994224927849494,1418400
2018-07-13,12.469549179077148,12.642393655149132,12.284357155181139,12.438683253053803,1946400
2018-07-16,12.673258781433105,12.716469897724288,12.117683922219026,12.346087050719772,1485800
2018-07-17,12.222624778747559,12.636218710556662,12.043607142396198,12.518931740242314,3174100
2018-07-18,12.006571769714355,12.315223988191178,11.907803153994953,12.284358059894632,1188300
2018-07-19,11.728780746459961,11.889279992701248,11.432474989128853,11.876933625125515,2137300
2018-07-20,12.642391204833984,12.716468235517908,12.018913748979426,12.160894626339077,4281300
