Price,Close,High,Low,Open,Volume
Ticker,BBSE3.SA,BBSE3.SA,BBSE3.SA,BBSE3.SA,BBSE3.SA
Date,,,,,
2014-01-02,10.809412956237793,11.057645469374194,10.705605834321359,11.030565762323473,4963400
2014-01-03,10.574722290039062,10.845522005161484,10.53410228972827,10.831981718108366,13864500
2014-01-06,10.425779342651367,10.696578973794576,10.340025939605553,10.628878420372551,5649900
2014-01-07,10.358081817626953,10.516047513072383,10.200115261333046,10.421268095805125,5969300
2014-01-08,10.488969802856445,10.502510091126188,10.312950359592996,10.380650079244427,5974900
2014-01-09,10.258787155151367,10.493480253444934,10.096308046281388,10.430293981153742,7303900
2014-01-10,10.39418888092041,10.416755163960541,10.150468892014118,10.200115747720625,4540500
2014-01-13,10.44383430480957,10.484454300739907,10.35356831673541,10.35356831673541,4678100
2014-01-14,10.59728717803955,10.606314034885635,10.376134350401196,10.380647778824239,4471300
2014-01-15,10.813928604125977,10.859062035967375,10.588262305767602,10.592775735036604,5146300
2014-01-16,10.89968204498291,10.962869193937664,10.728176036902553,10.80941604209537,5444900
2014-01-17,10.818439483642578,10.926759178023353,10.777819490643736,10.899679469640262,4857400
2014-01-20,10.782333374023438,10.85905993505487,10.651447393939492,10.782333374023438,3375900
2014-01-21,10.710121154785156,10.69658172929156,10.68755487173015,10.68755487173015,4365700
2014-01-22,10.89968204498291,10.94030204757932,10.701095461272539,10.732689466174222,4874800
2014-01-23,10.786847114562988,10.98543366548183,10.764280832779503,10.831980538978424,5612500
2014-01-24,10.511536598205566,10.822955470350287,10.367109444040803,10.7417154651478,5407300
2014-01-27,10.39418888092041,10.637908008978185,10.340028596436172,10.583748585342466,3008000
2014-01-28,10.425779342651367,10.619852425984806,10.358079650077638,10.516045312466906,3296900
2014-01-29,10.29038143157959,10.416754851013877,10.19108858399811,10.317462003432397,3690400
2014-01-30,10.227194786071777,10.416754478011217,10.164008509041452,10.28135506698953,5118700
2014-01-31,10.245246887207031,10.258786309668773,9.997013524945734,10.109846636651326,3735100
2014-02-03,9.852587699890137,10.240733896182443,9.802940853150881,10.200113905368207,4198700
2014-02-04,10.055688858032227,10.173035416563529,9.721702896450118,9.852588879641806,4231400
2014-02-05,10.276843070983887,10.326489069492746,10.028609635045264,10.09179678173162,8469300
2014-02-06,10.687552452087402,10.692065879846275,10.24975942880828,10.330999406771348,5292900
2014-02-07,10.538613319396973,10.782332404925103,10.380646783136097,10.67852614369735,5646600
2014-02-10,10.60631275177002,10.628879030306788,10.416753085176792,10.493479637389488,4270900
2014-02-11,11.057647705078125,11.102781133186927,10.773308571435187,11.057647705078125,11043200
2014-02-12,10.786847114562988,11.098266796096189,10.719147408364067,11.026053661370877,8595100
2014-02-13,10.831978797912598,10.967378188547173,10.516045738634148,10.719145685434341,8933300
2014-02-14,10.719146728515625,10.98994639698465,10.804900143381307,10.836493280213816,8387100
2014-02-17,10.908743858337402,11.052218818624713,10.793038045868375,11.038334686098217,2387600
2014-02-18,10.806920051574707,10.982792449132743,10.70509839998817,10.880971680311253,3861300
2014-02-19,10.857833862304688,10.862462201095028,10.496832264311816,10.746756379632622,3250800
2014-02-20,10.867088317871094,11.061474093492118,10.70510002439271,10.728241713612583,2758200
2014-02-21,10.876343727111816,10.96428037037758,10.756009605475791,10.853202923351652,3010700
2014-02-24,10.779154777526855,10.880975582867258,10.76526976112188,10.820808061211057,3377600
2014-02-25,10.876343727111816,10.959652033072532,10.64956049575491,10.76063794278084,2567700
2014-02-26,10.853204727172852,10.950397178437186,10.797665553046642,10.820806360652847,3494600
2014-02-27,10.899487495422363,10.996680839733832,10.834692521058264,10.899487495422363,3966100
2014-02-28,10.783780097961426,10.992050888963654,10.663446844010346,10.931884261988115,2914200
2014-03-05,10.843949317932129,10.894860159932009,10.538486031463504,10.876346805471934,2830900
2014-03-06,10.885602951049805,10.894859627827747,10.714357961719012,10.806922963967864,5233800
2014-03-07,10.737499237060547,10.86708917586265,10.617165091911986,10.816179221089788,3160000
2014-03-10,10.556994438171387,10.71435435942904,10.390378726012981,10.681956884363931,4523700
2014-03-11,10.436663627624512,10.598651936916177,10.395009465727647,10.598651936916177,4583400
2014-03-12,10.357980728149414,10.538482339844316,10.297814112761126,10.339468262939564,4923000
2014-03-13,10.279302597045898,10.418150083311577,10.214507633114355,10.371867587889684,11913300
2014-03-14,10.353354454040527,10.455175231213222,10.219135314218905,10.265417806666537,11631500
2014-03-17,10.367239952087402,10.432035803171766,10.270047499608712,10.320957453531497,10308000
2014-03-18,10.779154777526855,10.806923927571445,10.325587285383294,10.376498129436177,6313800
2014-03-19,11.029077529907227,11.093872499588963,10.742126739038351,10.77915344487392,6731100
2014-03-20,10.973538398742676,11.056846721682485,10.769896812406762,10.922628443541326,7471700
2014-03-21,10.76526927947998,11.09387337480762,10.76526927947998,10.830064254273527,5975000
2014-03-24,10.922628402709961,10.992051710645194,10.820806727157379,10.843948418312626,3831400
2014-03-25,11.084615707397461,11.107756513694921,10.927255752832234,11.015191522974726,4045400
2014-03-26,10.964282035827637,11.241976136956113,10.89023039322874,11.107756983017351,6788000
2014-03-27,11.177181243896484,11.385452058253213,10.93188548783777,10.964282973900975,10125200
2014-03-28,11.177181243896484,11.427106221124559,11.126271286982286,11.246604554426964,8127600
2014-03-31,11.621492385864258,11.626120724413928,11.246604908228734,11.246604908228734,8699000
2014-04-01,11.709424018859863,11.792732317689373,11.450243331318614,11.621488265886494,6973300
2014-04-02,11.797365188598633,11.922327684868876,11.67703103101603,11.709428519064165,8438600
2014-04-03,11.704798698425293,11.848273637694557,11.607605371151482,11.848273637694557,9107600
2014-04-04,11.640003204345703,11.913068960642077,11.524297405330806,11.76033734125302,3856500
2014-04-07,11.922324180603027,11.963978333783256,11.626117653779252,11.751079230554856,4430400
2014-04-08,11.598348617553711,12.033402652949993,11.3484245599534,12.033402652949993,7098100
2014-04-09,11.626117706298828,11.677027651598468,11.399333590064188,11.487270234149145,4840600
2014-04-10,11.593722343444824,11.66314653885798,11.408593215462144,11.579838210574446,6782700
2014-04-11,11.894556999206543,11.940838614574517,11.436361238729583,11.57058039503935,8873800
