Price,Close,High,Low,Open,Volume
Ticker,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA
Date,,,,,
2014-01-02,3.665128469467163,3.7760467507610875,3.659099706393166,3.7664014293704127,1705548
2014-01-03,3.6313695907592773,3.683211578203791,3.6169018063203473,3.6723615171274377,4189848
2014-01-06,3.6506593227386475,3.7061190315844295,3.6024342831093237,3.6289580354741315,2741180
2014-01-07,3.6482479572296143,3.704912008195412,3.624134859207072,3.624134859207072,3304964
2014-01-08,3.585554838180542,3.675977694767962,3.571087056766126,3.644630705494613,4343976
2014-01-09,3.520451307296753,3.6144907395298618,3.5083945612749905,3.601229251609329,4225000
2014-01-10,3.498750686645508,3.586761762651399,3.4806663414170282,3.536125285110461,3537508
2014-01-13,3.448113203048706,3.540946718121061,3.4432907383032614,3.4746365648354622,4590716
2014-01-14,3.508394718170166,3.520451464731105,3.437262478395106,3.45173065199352,2860156
2014-01-15,3.489104986190796,3.5361245066090783,3.489104986190796,3.5300957451493686,2561364
2014-01-16,3.496337890625,3.543358185468396,3.496337890625,3.516833657498122,2299752
2014-01-17,3.4661972522735596,3.509600602087585,3.4637866027723208,3.4987497646340784,3284008
2014-01-20,3.4240007400512695,3.4806659744042214,3.411944381628047,3.4601702039473885,894348
2014-01-21,3.4083261489868164,3.4866926434766374,3.4083261489868164,3.411943094011447,2386956
2014-01-22,3.431234121322632,3.467402409851171,3.3938591479769062,3.4143553016833237,4015440
2014-01-23,3.3516628742218018,3.483076516295544,3.3516628742218018,3.4348518613507397,4693468
2014-01-24,3.4107391834259033,3.4360578105364246,3.333578559979456,3.343223880801817,4892212
2014-01-27,3.3878324031829834,3.4348527164963394,3.3757760421319944,3.4083281781070114,3309696
2014-01-28,3.3769824504852295,3.4191795261007907,3.370954074753524,3.4095342026553803,1773148
2014-01-29,3.391448736190796,3.4505246226037936,3.363718683306069,3.381803804547256,1631864
2014-01-30,3.316699504852295,3.3926542150493444,3.3154939855678385,3.378186817756485,2327468
2014-01-31,3.303436517715454,3.3383992856111693,3.285352180014579,3.3179035215245563,5506696
2014-02-03,3.2913806438446045,3.317904006204269,3.2793238987809956,3.303437000281825,3385408
2014-02-04,3.3070547580718994,3.3299611802620777,3.2841471700022704,3.292586582717854,1976624
2014-02-05,3.279324531555176,3.3118770499807124,3.2286882522371654,3.304642768370797,2019888
2014-02-06,3.345634698867798,3.345634698867798,3.263651226104351,3.291381278748079,3806556
2014-02-07,3.315493583679199,3.3769808891301856,3.273296527573546,3.3504567477020504,2975076
2014-02-10,3.313081979751587,3.3263438569994648,3.286558613882271,3.309465033479177,2105740
2014-02-11,3.3878324031829834,3.3938607780217467,3.303438264452596,3.315494625503585,3511820
2014-02-12,3.460170030593872,3.516834096228614,3.357690794817436,3.376981045053446,5308628
2014-02-13,3.496337890625,3.532507348196843,3.4517301883743405,3.456552653175125,3707860
2014-02-14,3.583144426345825,3.598817731107411,3.4963384905318797,3.4963384905318797,5451264
2014-02-17,3.641014575958252,3.641014575958252,3.5686768185569666,3.5927899225259656,3463824
2014-02-18,3.569882392883301,3.6325752205666006,3.550591753959531,3.616901916489167,4425772
2014-02-19,3.591583728790283,3.6144909256086537,3.5264798618554996,3.5602375088497813,3944460
2014-02-20,3.6096677780151367,3.6530699544707956,3.5493856171901443,3.5771152712641645,3242096
2014-02-21,3.6108739376068115,3.6494540496363057,3.5747048639767915,3.598817579730138,2384252
2014-02-24,3.573498249053955,3.6277516485503316,3.5710868227674495,3.601228291156664,2393040
2014-02-25,3.5120110511779785,3.5879657347341714,3.5083937173404545,3.574703861377327,3932968
2014-02-26,3.657154083251953,3.769083273237381,3.5732075829299603,3.5732075829299603,5604040
2014-02-27,3.6608047485351562,3.744751658596252,3.637688847467501,3.669321050577522,1647412
2014-02-28,3.72163462638855,3.7471843117767856,3.6656704229606416,3.6705368242804055,5395832
2014-03-05,3.686351776123047,3.715550959293926,3.6547195891325686,3.7143344573841257,2199028
2014-03-06,3.713118553161621,3.733801054161039,3.697303238113848,3.697303238113848,2501200
2014-03-07,3.683919906616211,3.7459674122305926,3.6449882998681593,3.724068800112381,8890076
2014-03-10,3.63525390625,3.74109976630773,3.6060551159180316,3.693651879080888,1652144
2014-03-11,3.641338586807251,3.6741872909998663,3.613356676853435,3.6303892801878073,2971696
2014-03-12,3.6741855144500732,3.674185514450073,3.619437831323141,3.6218712272659404,6067776
2014-03-13,3.62430477142334,3.6814862511857465,3.5902395761467676,3.674186062268895,3684876
2014-03-14,3.6498539447784424,3.662020142895499,3.5902398485217932,3.592673245012021,3166384
2014-03-17,3.756916046142578,3.7873313398678685,3.664452878690506,3.664452878690506,2773628
2014-03-18,3.8445141315460205,3.86884692638333,3.7581342197170784,3.7581342197170784,3885648
2014-03-19,3.837212562561035,3.8554616600634692,3.7921976775991393,3.8238298649147864,3229928
2014-03-20,3.839646577835083,3.856679174422603,3.7642160030185114,3.8238300910748313,2574884
2014-03-21,3.887094736099243,3.891960744410068,3.817747058663743,3.817747058663743,3482752
2014-03-24,3.8931784629821777,3.9114283528523632,3.866413055907221,3.891961960524353,3567252
2014-03-25,3.845729351043701,3.910209843657671,3.837213052167007,3.8749281460733696,2730364
2014-03-26,3.8498196601867676,3.8961735391345558,3.7888271140462675,3.8729960098516205,2565420
2014-03-27,3.854698657989502,3.8851945386244107,3.790046541718455,3.876655676318395,5351216
2014-03-28,3.854698657989502,3.9034919883641486,3.847379520811192,3.854698657989502,6200272
2014-03-31,3.8668980598449707,3.890074413558317,3.853479115405091,3.8888550814544676,5658120
2014-04-01,3.8668980598449707,3.8754369234267805,3.8559189592310776,3.863238097502942,7319728
2014-04-02,3.9352095127105713,3.9620454392710656,3.8620185130762357,3.874216947480933,5811572
2014-04-03,3.946187734603882,4.005960578889592,3.9108125473908073,3.973024842818838,3258996
2014-04-04,3.9766852855682373,4.031578059999005,3.94740911299141,3.958387038747537,3298204
2014-04-07,3.9217891693115234,4.004737533385944,3.8925130216814194,3.9852207569757603,4321668
2014-04-08,3.986440420150757,4.024255427204829,3.919348872713221,3.946185177123495,4718480
2014-04-09,4.025477886199951,4.051094483229048,3.9474083695035214,3.9644861008562526,2877056
2014-04-10,4.110865592956543,4.124283748607866,4.012058030197454,4.020596892267025,3745040
2014-04-11,4.160877227783203,4.191373886465154,4.065730043387568,4.110864579205028,2845284
2014-04-14,4.086467742919922,4.170637019457728,4.086467742919922,4.170637019457728,2407236
2014-04-15,4.074270725250244,4.114525200278007,4.031576406339236,4.0803697451492,2645864
2014-04-16,4.206013202667236,4.206013202667236,4.110865985717452,4.110865985717452,4441320
2014-04-17,4.227968692779541,4.268223939170812,4.214550932659048,4.214550932659048,3571984
2014-04-22,4.207233428955078,4.26822519592709,4.207233428955078,4.210892211474222,4498780
2014-04-23,4.230410099029541,4.234069667895478,4.166978489500772,4.2084530790399794,3659864
2014-04-24,4.111961364746094,4.257854503637863,4.0976891713887165,4.19442253316063,4176640
2014-04-25,4.184910774230957,4.219797986824386,4.0120589387029675,4.1087923615774065,4263480
2014-04-28,4.224555015563965,4.245170419094202,4.151608989484592,4.180153001166495,1750840
2014-04-29,4.245169639587402,4.287986632263406,4.218211433127178,4.234069432930866,4893720
2014-04-30,4.267373085021973,4.284816104358862,4.226142271432839,4.230899279794636,4040400
2014-05-02,4.297502040863037,4.354590853466052,4.257857425317081,4.278472436662033,5279560
2014-05-05,4.216626167297363,4.32921798016637,4.207111759415937,4.289572975635029,4690400
2014-05-06,4.227725505828857,4.257855304265143,4.194423321860455,4.222967320736624,2025400
2014-05-07,4.261026859283447,4.2800564555639395,4.172222863053094,4.240411463312913,2150720
2014-05-08,4.368862152099609,4.411679149746907,4.261028134120438,4.261028134120438,2758080
2014-05-09,4.38154935836792,4.403750564749442,4.338733139266861,4.37996395111826,1482000
2014-05-12,4.402164459228516,4.402164459228516,4.372034645862003,4.400578658882587,1486160
2014-05-13,4.408506870269775,4.430708073112804,4.37362005221436,4.402164062663582,2269280
2014-05-14,4.391061782836914,4.3989907801115455,4.360931593193312,4.3989907801115455,3243760
2014-05-15,4.348245620727539,4.387890614544014,4.295915015301769,4.387890614544014,2010840
2014-05-16,4.322875499725342,4.378378520365735,4.310189488213734,4.324460907108871,3601000
2014-05-19,4.257858753204346,4.354592211521327,4.235657541379339,4.354592211521327,3955640
2014-05-20,4.205524921417236,4.2657845270221335,4.205524921417236,4.2657845270221335,2476760
2014-05-21,4.257858753204346,4.270545159961492,4.23090013884541,4.23090013884541,1768520
2014-05-22,4.2467546463012695,4.308600429324639,4.221381069641566,4.2657834525754,3189680
2014-05-23,4.148436546325684,4.243583756880884,4.126235740239357,4.226140743848959,2108080
2014-05-26,4.170638084411621,4.186496085194361,4.1198920887007855,4.137335889561799,1175200
2014-05-27,4.170638084411621,4.186496085194361,4.137335889561799,4.186496085194361,982280
2014-05-28,4.186495780944824,4.22614078002051,4.129406982275835,4.196010187516948,1817920
2014-05-29,4.135751247406006,4.2134550724030975,4.135751247406006,4.16429604729905,3131960
2014-05-30,4.124650001525879,4.199181813844695,4.124650001525879,4.151608207860801,4304040
2014-06-02,4.130991458892822,4.196008843342857,4.121476268956768,4.138920062962023,1252160
2014-06-03,4.186495780944824,4.186495780944824,4.137335588884932,4.1436795751491236,3342040
2014-06-04,4.25309944152832,4.270543242989179,4.150022826102059,4.189667829422191,4852640
2014-06-05,4.264199256896973,4.278471456779015,4.1960102506665935,4.275300250011275,2995200
2014-06-06,4.289572238922119,4.359347041707704,4.28164284617159,4.289572238922119,1935440
2014-06-09,4.408506870269775,4.462424470380374,4.31018843729752,4.31018843729752,1954160
2014-06-10,4.541715145111084,4.543300945683496,4.367277475351888,4.383135481076015,4399720
2014-06-11,4.487797260284424,4.5623298761375475,4.459253247419149,4.541714471752641,4514120
2014-06-13,4.498897075653076,4.525855281109087,4.416435872951684,4.487796082997969,2832440
2014-06-16,4.403748989105225,4.582943983291797,4.398991982645957,4.492552996445262,2711280
2014-06-17,4.437049865722656,4.465593864583232,4.3736182765585605,4.4259492688079,628680
2014-06-18,4.470353126525879,4.48462532850786,4.376791699945099,4.460838718410662,1887600
2014-06-20,4.408506870269775,4.490968480829597,4.408506870269775,4.471938878392715,2440880
2014-06-23,4.414849758148193,4.42277836398315,4.356175165245092,4.410091572311612,1302600
2014-06-24,4.443393230438232,4.508410621597555,4.411677631270881,4.421192035776918,2681120
2014-06-25,4.4339494705200195,4.519798559298731,4.4339494705200195,4.481643233530785,2335320
2014-06-26,4.4673357009887695,4.511850250910867,4.451437647445164,4.459386280017771,1598480
2014-06-27,4.451439380645752,4.497543359673937,4.4482597686990255,4.484825700285729,1439360
2014-06-30,4.4975433349609375,4.4975433349609375,4.3846678998710695,4.459387991809875,3853200
2014-07-01,4.507081031799316,4.529338307732969,4.460976280308966,4.4991316104809425,1226160
2014-07-02,4.475284099578857,4.505490397071745,4.435538971298742,4.499130782347787,1491880
2014-07-03,4.530926704406738,4.530926704406738,4.4180505544099535,4.492771386097966,1849640
2014-07-04,4.503900527954102,4.519798976022409,4.464156575878949,4.519798976022409,282880
2014-07-07,4.387846946716309,4.5245690594686385,4.371948889117446,4.492773732669505,6685120
2014-07-08,4.270200252532959,4.4053337083272135,4.255892004272391,4.403743902964928,4410640
2014-07-10,4.292459011077881,4.327434741135764,4.238406398478002,4.270201728313774,4076280
2014-07-11,4.376716613769531,4.414871940687367,4.278149868495992,4.303586358908704,7592520
2014-07-14,4.451439380645752,4.473696664272838,4.356051022243957,4.40215578967084,4823520
2014-07-15,4.324251651763916,4.467333267311139,4.316301840924556,4.467333267311139,2973880
2014-07-16,4.316304683685303,4.376717294028276,4.294047800389763,4.351280799662054,3407560
2014-07-17,4.319483280181885,4.419639804504869,4.29245620316307,4.338560150244726,2786680
2014-07-18,4.260660648345947,4.419639958461653,4.257481432690777,4.317892837324439,2603120
2014-07-21,4.386255264282227,4.432359217393899,4.260661057186417,4.278149307262054,3888560
2014-07-22,4.429178714752197,4.464154813656639,4.373535548175435,4.4005618348851,2229240
2014-07-23,4.516376972198486,4.556345064360097,4.383682906221939,4.449230973777515,5482880
2014-07-24,4.521169662475586,4.613895969442559,4.493991774757159,4.519571336290045,9368320
2014-07-25,4.476409435272217,4.5595426808693365,4.447632801757057,4.50678479267214,1327560
2014-07-28,4.5483479499816895,4.586717295653581,4.46681348683922,4.46681348683922,7576920
2014-07-29,4.489196300506592,4.570729969058342,4.48759678498439,4.543552079541092,2073240
2014-07-30,4.393272876739502,4.519571571984297,4.386878382433074,4.500386899834158,1690520
2014-07-31,4.348507404327393,4.434838000156914,4.334118509210647,4.393271226115598,3253640
2014-08-01,4.35969877243042,4.425245997873397,4.34850850786132,4.375686393682904,2008240
2014-08-04,4.3469109535217285,4.391674798699165,4.311739049417045,4.367694351401769,2646800
2014-08-05,4.4124579429626465,4.47640645943068,4.342113742386137,4.342113742386137,3658720
2014-08-06,4.428443908691406,4.4444303395328335,4.319730787790879,4.402863954422251,2813200
2014-08-07,4.367694854736328,4.442834047525622,4.367694854736328,4.40126724697537,4872920
2014-08-08,4.303745269775391,4.377286124581415,4.2621788720199545,4.361298499645794,7219160
2014-08-11,4.329323768615723,4.377285045963012,4.308540376654131,4.3485084381187304,2629120
2014-08-12,4.2350006103515625,4.346911221212676,4.2350006103515625,4.346911221212676,5375240
2014-08-13,4.19663143157959,4.260580751126214,4.147071412559389,4.238197835207762,5398640
2014-08-14,4.1646552085876465,4.231801146679966,4.15506247867711,4.172648423427765,6051760
2014-08-15,4.23819637298584,4.2701712199326884,4.1646559295721515,4.179044828723869,2526160
2014-08-18,4.3133368492126465,4.330923195527837,4.262178515037175,4.262178515037175,2609360
2014-08-19,4.262177467346191,4.332520456854089,4.250986014656493,4.319730678248945,1794520
2014-08-20,4.287758827209473,4.303746058665276,4.225409020942243,4.286160104063892,2120040
2014-08-21,4.26537561416626,4.289356455227348,4.238196931220061,4.278164999655208,3810560
2014-08-22,4.244592666625977,4.294152279267855,4.215815260592293,4.250987161243089,3995680
2014-08-25,4.2845611572265625,4.31653522205844,4.215816065555709,4.263778153829475,2111200
2014-08-26,4.241394996643066,4.319731614762481,4.241394996643066,4.273369053677674,2790840
2014-08-27,4.351706504821777,4.3868788035503385,4.242994145022414,4.25898058052824,5465200
2014-08-28,4.308542251586914,4.364497561987223,4.262179676522774,4.356503549805348,4669600
2014-08-29,4.468413829803467,4.474808325522539,4.281364027837954,4.311739369042444,5764200
2014-09-01,4.458820819854736,4.47161099973417,4.398069348376579,4.47161099973417,2698800
2014-09-02,4.46042013168335,4.49719076401168,4.417254606776179,4.47320991684103,2887560
2014-09-03,4.5083794593811035,4.519570912913632,4.46041818241004,4.487596067582545,4817280
2014-09-04,4.501986026763916,4.508380918617936,4.449228961788964,4.498788977247262,2956200
2014-09-05,4.540355205535889,4.556342830974402,4.479604131639171,4.485998626840099,5532800
2014-09-08,4.588316917419434,4.650667116353083,4.525967114896161,4.525967114896161,6627400
2014-09-09,4.521169662475586,4.6362776893735695,4.519571336290045,4.56433517256233,9355320
2014-09-10,4.5371551513671875,4.545148364177353,4.458817781008794,4.49239093973382,2450240
2014-09-11,4.565934181213379,4.572329468407529,4.505182718766704,4.525966113814251,2960880
2014-09-12,4.484399795532227,4.564335938740731,4.478005300485877,4.554743997966042,3640520
2014-09-15,4.478005409240723,4.548348424151927,4.476406686337725,4.487597350248366,2148120
2014-09-16,4.492393970489502,4.557941213906322,4.466814007317336,4.501985911614839,3225560
2014-09-17,4.481203556060791,4.543553362620999,4.46201887822368,4.471611613552638,4585360
2014-09-18,4.513175010681152,4.540352889756797,4.415653359759955,4.460417181796987,2943720
2014-09-19,4.5243682861328125,4.549947457918059,4.476406992176402,4.48599893383939,1934400
2014-09-22,4.535558223724365,4.553144170965648,4.476405492094593,4.538755668677326,3382600
2014-09-23,4.5483479499816895,4.564335573755277,4.49079512070475,4.506781555247439,2713360
2014-09-24,4.615955829620361,4.639996961963256,4.535817397099043,4.547037175065529,2945280
2014-09-25,4.599925518035889,4.644802621101098,4.577487165209938,4.631981272933853,3864120
2014-09-26,4.631981372833252,4.646406284012453,4.572678960207645,4.582295170247129,2518360
2014-09-29,4.615955829620361,4.638394193312829,4.566270398870645,4.599927745702597,3529240
2014-09-30,4.579090118408203,4.641598073458076,4.567871536687509,4.607940341229196,17633200
2014-10-01,4.580693244934082,4.596721324383687,4.534213364442451,4.556652119293151,6595680
2014-10-02,4.583898544311523,4.639994623984008,4.58229498164209,4.58229498164209,4917640
2014-10-03,4.611146450042725,4.620762662292812,4.571077243111493,4.611146450042725,3720080
2014-10-06,4.551841735839844,4.705706618290077,4.543828295894894,4.622363107178433,12691640
2014-10-07,4.5855021476745605,4.599926266061644,4.545432944302811,4.572679605182228,3711760
2014-10-08,4.56787109375,4.607939894406294,4.559856459309436,4.58229521022842,4025320
2014-10-09,4.5502400398254395,4.6111448153562895,4.510170847099046,4.567870484625052,6083480
2014-10-10,4.486130237579346,4.54543265479241,4.455677247543073,4.52780220643177,1632280
2014-10-13,4.4428558349609375,4.535815584714559,4.327456538240557,4.484527405807732,4092400
2014-10-14,4.407595157623291,4.442856055594474,4.357909744259077,4.426828374698482,6335680
2014-10-15,4.346689224243164,4.399580562122769,4.2873868151054255,4.385155651791968,5999760
2014-10-16,4.375539779663086,4.401183669259418,4.234496598523297,4.308223128849412,3058120
2014-10-17,4.345086097717285,4.417211040830265,4.303414535392931,4.40278573427706,6159400
2014-10-20,4.327454566955566,4.37072888609962,4.288988152238042,4.343482239754535,4050280
2014-10-21,4.425224781036377,4.425224781036377,4.425224781036377,4.425224781036377,6511440
2014-10-22,4.407595157623291,4.484527628510691,4.3723338622387455,4.423622838519283,3064360
2014-10-23,4.438046932220459,4.498951313557728,4.324250418861693,4.407594344138535,6295120
2014-10-24,4.450869560241699,4.526199661495644,4.423622899754704,4.526199661495644,4772040
2014-10-27,4.5855021476745605,4.648009707521116,4.220071807750954,4.327456875373868,10563280
2014-10-28,4.6704487800598145,4.6816677603559675,4.551843929987388,4.58550246052945,4681560
2014-10-29,4.668845176696777,4.766613227279694,4.628775977758427,4.672050712611846,5195840
2014-10-30,4.601527690887451,4.6864739798240915,4.583898041377195,4.662432862232661,5063240
2014-10-31,4.684871673583984,4.716927427494092,4.615953451942434,4.628775594541158,5649280
2014-11-03,4.758598804473877,4.760201174687939,4.65602167632604,4.707309842986711,4322240
2014-11-04,4.792257308959961,4.8323257080294795,4.712118921167807,4.774626863645687,4091880
2014-11-05,4.840341091156006,4.853162441414251,4.710517666997207,4.792258444500659,2749240
2014-11-06,4.82591438293457,4.976573749225447,4.77783175020398,4.808283938548493,5127720
2014-11-07,4.79866886138916,4.856368511166516,4.784243948944821,4.832326593012599,1661920
2014-11-10,4.808286190032959,4.840341955885592,4.76020353478762,4.825916642674512,1836120
2014-11-11,4.824311256408691,4.829119161256123,4.763406094440752,4.789049975750899,2009800
2014-11-12,4.752186298370361,4.83873532668614,4.74897996925785,4.817899353825478,2817880
2014-11-13,4.744175434112549,4.781039104581631,4.731353685275843,4.748983341542933,1740960
2014-11-14,4.718531608581543,4.808285838828599,4.712120535361979,4.744175504046381,3594760
2014-11-17,4.740967273712158,4.748980713270118,4.696090184086911,4.696090184086911,1706120
2014-11-18,4.816299915313721,4.867588101926873,4.710518005585756,4.718531449426504,3194880
2014-11-19,4.765007972717285,4.880407205438997,4.71692535649636,4.8162965205936015,4717440
2014-11-21,4.808286190032959,4.886821842708971,4.700901500588566,4.766614608475458,10736960
2014-11-24,4.888425827026367,4.93330295659005,4.803479476947303,4.846753837690371,4824560
2014-11-25,4.870792865753174,4.960547873561411,4.821107455272667,4.888423313715506,4437680
2014-11-26,4.877203464508057,4.930094004126721,4.806681287834521,4.872394366550139,2619760
